doc_id	relation_id	relation_name	gene_words	hpoterm_words	words
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_420_420_23_23_34_34	TNF/HP:0100753|Schizophrenia	{23}	{34}	{One,explanation,for,these,inverse,relationships,with,inhibitory,and,excitatory,neuronal,markers,is,that,the,cytokine,actions,rather,than,the,apoptotic,actions,of,TNF,SF,13,are,mainly,contributing,to,the,observed,pathology,in,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_420_420_24_24_34_34	SF/HP:0100753|Schizophrenia	{24}	{34}	{One,explanation,for,these,inverse,relationships,with,inhibitory,and,excitatory,neuronal,markers,is,that,the,cytokine,actions,rather,than,the,apoptotic,actions,of,TNF,SF,13,are,mainly,contributing,to,the,observed,pathology,in,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_469_469_1_1_15_15	TNFSF13/HP:0100843|Glioblastoma	{1}	{15}	{Since,TNFSF13,and,FAS,receptor,can,be,synthesized,in,glia,",",the,U-87,MG,human,glioblastoma,(,ACTT,Catalogue,Number,HTB-14,),cell,line,was,cultured,under,standard,conditions,(,37,°,C,",",5,%,CO2,),in,Dulbecco,’s,modiﬁed,Eagle,media,with,high,glucose,supplemented,with,10,%,fetal,bovine,serum,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_469_469_3_3_15_15	FAS/HP:0100843|Glioblastoma	{3}	{15}	{Since,TNFSF13,and,FAS,receptor,can,be,synthesized,in,glia,",",the,U-87,MG,human,glioblastoma,(,ACTT,Catalogue,Number,HTB-14,),cell,line,was,cultured,under,standard,conditions,(,37,°,C,",",5,%,CO2,),in,Dulbecco,’s,modiﬁed,Eagle,media,with,high,glucose,supplemented,with,10,%,fetal,bovine,serum,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_497_497_1_1_24_24	S1/HP:0100753|Schizophrenia	{1}	{24}	{Figure,S1,Gene,expression,levels,of,TNFSFI3-FAS,receptor,pathway,genes,of,interest,relative,to,three,housekeeping,genes,in,dorsolateral,prefrontal,cortex,from,patients,with,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_497_497_1_1_24_24_UNSUP	S1/HP:0100753|Schizophrenia	{1}	{24}	{Figure,S1,Gene,expression,levels,of,TNFSFI3-FAS,receptor,pathway,genes,of,interest,relative,to,three,housekeeping,genes,in,dorsolateral,prefrontal,cortex,from,patients,with,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_503_503_7_7_19_19	HY/HP:0100753|Schizophrenia	{7}	{19}	{Jia,P,",",Wang,L,",","l\\\\/Ieltzer",HY,",",Zhongming,Z,(,2010,),Common,variants,conferring,risk,of,schizophrenia,:,A,pathway,analysis,of,GVVAS,data,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_515_515_10_10_21_21	JH/HP:0100753|Schizophrenia	{10}	{21}	{Jarskog,LF,",",Selinger,ES,",",Lieberman,JA,",",Gilmore,JH,(,2004,),Apoptotic,proteins,in,the,temporal,cortex,in,schizophrenia,:,High,Bax/Bcl,-2,ratio,without,caspase-3,activation,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_518_518_16_16_27_27	ARTS/HP:0100753|Schizophrenia	{16}	{27}	{Gottfried,Y,",",Rotem,A,",",Klein,E,",",Larisch,S,(,2007,),The,pro-apoptotic,ARTS,/,Sept4,protein,is,signiﬁcantly,reduced,in,postmortem,brains,from,schizophrenia,patients,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_558_558_4_4_28_28	LD/HP:0100753|Schizophrenia	{4}	{28}	{Rajkowska,G,",",Selemon,LD,",",Goldman,~,Rakic,PS,(,1998,),Neuronal,and,glial,somal,size,in,the,prefrontal,cortex,~,A,postmortem,morphometric,study,of,schizophrenia,and,Huntington,disease,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_560_560_3_3_32_32	CLE/HP:0100753|Schizophrenia	{3}	{32}	{PierriJN,",",Volk,CLE,",",Auh,S,",",Sampson,A,",",Lewis,DA,(,2001,),Decreased,somal,size,of,deep,layer,3,pyramidal,neurons,in,the,prefrontal,cortex,of,subjects,with,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_562_562_1_1_25_25	JN/HP:0100753|Schizophrenia	{1}	{25}	{Pierri,JN,",",Volk,CLE,",",Auh,S,",",Sampson,A,",",Lewis,DA,(,2003,),Somal,size,of,prefrontal,cortical,pyramidal,neurons,in,schizophrenia,:,Differential,effects,across,neuronal,subpopulations,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_562_562_1_1_25_25_UNSUP	JN/HP:0100753|Schizophrenia	{1}	{25}	{Pierri,JN,",",Volk,CLE,",",Auh,S,",",Sampson,A,",",Lewis,DA,(,2003,),Somal,size,of,prefrontal,cortical,pyramidal,neurons,in,schizophrenia,:,Differential,effects,across,neuronal,subpopulations,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_562_562_4_4_25_25	CLE/HP:0100753|Schizophrenia	{4}	{25}	{Pierri,JN,",",Volk,CLE,",",Auh,S,",",Sampson,A,",",Lewis,DA,(,2003,),Somal,size,of,prefrontal,cortical,pyramidal,neurons,in,schizophrenia,:,Differential,effects,across,neuronal,subpopulations,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_564_564_10_10_35_35	IP/HP:0100753|Schizophrenia	{10}	{35}	{Chana,G,",",Landau,S,",",Beasley,C,",",Everall,IP,",",Cotter,D,(,2003,),Two-dimensional,assessment,of,cytoarchitecture,in,the,anterior,cingulate,cortex,in,major,depressive,disorder,",",bipolar,disorder,",",and,schizophrenia,:,Evidence,for,decreased,neuronal,somal,size,and,increased,neuronal,density,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_566_566_4_4_24_24	SE/HP:0100753|Schizophrenia	{4}	{24}	{Sweet,RA,",",Bergen,SE,",",Sun,ZX,",",Sampson,AR,",",PierriJN,",",et,al.,(,2004,),Pyramidal,cell,size,reduction,in,schizophrenia,:,Evidence,for,involvement,of,auditory,feedforward,circuits,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_566_566_4_4_24_24_UNSUP	SE/HP:0100753|Schizophrenia	{4}	{24}	{Sweet,RA,",",Bergen,SE,",",Sun,ZX,",",Sampson,AR,",",PierriJN,",",et,al.,(,2004,),Pyramidal,cell,size,reduction,in,schizophrenia,:,Evidence,for,involvement,of,auditory,feedforward,circuits,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_566_566_10_10_24_24	AR/HP:0100753|Schizophrenia	{10}	{24}	{Sweet,RA,",",Bergen,SE,",",Sun,ZX,",",Sampson,AR,",",PierriJN,",",et,al.,(,2004,),Pyramidal,cell,size,reduction,in,schizophrenia,:,Evidence,for,involvement,of,auditory,feedforward,circuits,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_566_566_10_10_24_24_UNSUP	AR/HP:0100753|Schizophrenia	{10}	{24}	{Sweet,RA,",",Bergen,SE,",",Sun,ZX,",",Sampson,AR,",",PierriJN,",",et,al.,(,2004,),Pyramidal,cell,size,reduction,in,schizophrenia,:,Evidence,for,involvement,of,auditory,feedforward,circuits,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_582_582_7_7_32_32	TS/HP:0100753|Schizophrenia	{7}	{32}	{Garey,LJ,",",Ong,VVY,",",Patel,TS,",",Kanani,NI,",",Davis,A,",",et,al.,(,1998,),Reduced,dendritic,spine,density,on,cerel,),ral,cortical,pyra_midal,neurons,in,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_582_582_7_7_32_32_UNSUP	TS/HP:0100753|Schizophrenia	{7}	{32}	{Garey,LJ,",",Ong,VVY,",",Patel,TS,",",Kanani,NI,",",Davis,A,",",et,al.,(,1998,),Reduced,dendritic,spine,density,on,cerel,),ral,cortical,pyra_midal,neurons,in,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_586_586_10_10_27_27	AR/HP:0100753|Schizophrenia	{10}	{27}	{Sweet,RA,",",Hentenelf,RA,",",Zhang,VV,",",Sampson,AR,",",Lewis,DA,(,2009,),Reduced,dendritic,spine,density,in,auditory,cortex,of,subjects,with,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_586_586_10_10_27_27_UNSUP	AR/HP:0100753|Schizophrenia	{10}	{27}	{Sweet,RA,",",Hentenelf,RA,",",Zhang,VV,",",Sampson,AR,",",Lewis,DA,(,2009,),Reduced,dendritic,spine,density,in,auditory,cortex,of,subjects,with,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_592_592_1_1_23_23	SR/HP:0100753|Schizophrenia	{1}	{23}	{Hirsch,SR,",",Das,I,",",Garey,LJ,",",De,BellerocheJ,(,1997,),A,pivotal,role,for,glutamate,in,the,pathogenesis,of,schizophrenia,",",and,its,cognitive,dysfunction,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_592_592_1_1_23_23_UNSUP	SR/HP:0100753|Schizophrenia	{1}	{23}	{Hirsch,SR,",",Das,I,",",Garey,LJ,",",De,BellerocheJ,(,1997,),A,pivotal,role,for,glutamate,in,the,pathogenesis,of,schizophrenia,",",and,its,cognitive,dysfunction,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_594_594_7_7_21_21	JH/HP:0100753|Schizophrenia	{7}	{21}	{Jarskog,LF,",",Glantz,LA,",",Gilmore,JH,",",Lieberman,JA,(,2005,),Apoptotic,mechanisms,in,the,pathophysioloQ,',of,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_594_594_7_7_21_21_UNSUP	JH/HP:0100753|Schizophrenia	{7}	{21}	{Jarskog,LF,",",Glantz,LA,",",Gilmore,JH,",",Lieberman,JA,(,2005,),Apoptotic,mechanisms,in,the,pathophysioloQ,',of,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_596_596_4_4_21_21	JH/HP:0100753|Schizophrenia	{4}	{21}	{Glantz,LA,",",Gilmore,JH,",",Lieberman,JA,",",Jarskog,LF,(,2006,),Apoptotic,mechanisms,and,the,synaptic,pathology,of,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_596_596_4_4_21_21_UNSUP	JH/HP:0100753|Schizophrenia	{4}	{21}	{Glantz,LA,",",Gilmore,JH,",",Lieberman,JA,",",Jarskog,LF,(,2006,),Apoptotic,mechanisms,and,the,synaptic,pathology,of,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_600_600_6_6_34_34	CS/HP:0100753|Schizophrenia	{6}	{34}	{Thompson,M,",","\\\\",/,Veickert,CS,",",VVyatt,E,",","\\\\",/,Vebster,MJ,(,2009,),Decreased,glutamic,acid,decarboxylase,(,67,),mRNA,expression,in,multiple,brain,areas,of,patients,with,schizophrenia,and,mood,disorders,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_600_600_19_21_34_34	glutamic_acid_decarboxylase/HP:0100753|Schizophrenia	{19,20,21}	{34}	{Thompson,M,",","\\\\",/,Veickert,CS,",",VVyatt,E,",","\\\\",/,Vebster,MJ,(,2009,),Decreased,glutamic,acid,decarboxylase,(,67,),mRNA,expression,in,multiple,brain,areas,of,patients,with,schizophrenia,and,mood,disorders,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_606_606_1_1_21_21	GP/HP:0100753|Schizophrenia	{1}	{21}	{Reynolds,GP,",",Beasley,CL,(,2001,),GABAergic,neuronal,subtypes,in,the,human,frontal,cortex,4,development,and,deﬁcits,in,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_608_608_1_1_16_16	GP/HP:0100753|Schizophrenia	{1}	{16}	{Reynolds,GP,",",Beasley,CL,",",Zhang,ZJ,(,2002,),Understanding,the,neurotransmitter,pathology,of,schizophrenia,:,selective,deﬁcits,of,subtypes,of,cortical,GABAergic,neurons,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_610_610_17_17_37_37	AR/HP:0100753|Schizophrenia	{17}	{37}	{Hashimoto,T,",",Bazmi,HH,",",l,"\\\\",’,Iirnics,K,",","\\\\",/,Vu,Q,Sampson,AR,",",et,al.,(,2008,),Conserved,regional,patters,of,GABA-related,transcript,expression,in,the,neocortex,of,subjects,with,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_620_620_13_13_24_24	somatostatin/HP:0100753|Schizophrenia	{13}	{24}	{Nlorris,HNI,",",Hashimoto,T,",",Lewis,DA,(,2008,),Alterations,in,somatostatin,mRNA,expression,in,the,dorsolateral,prefrontal,cortex,of,subjects,with,schizophrenia,or,schizoalfective,disorder,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_622_622_11_11_21_21	PCP/HP:0100753|Schizophrenia	{11}	{21}	{Catts,VS,",",Catts,SV,(,2010,),Psychotomimetic,effects,of,PCP,",",LSD,",",and,ecstasy,:,Pharmacological,models,of,schizophrenia,?}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_622_622_13_13_21_21	LSD/HP:0100753|Schizophrenia	{13}	{21}	{Catts,VS,",",Catts,SV,(,2010,),Psychotomimetic,effects,of,PCP,",",LSD,",",and,ecstasy,:,Pharmacological,models,of,schizophrenia,?}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_665_665_16_16_34_34	RG/HP:0100753|Schizophrenia	{16}	{34}	{Nlexal,S,",",Frank,l,"\\\\",’,I,",",Berger,R,",",Adams,CE,",",Ross,RG,",",et,al.,(,2005,),Differential,modulation,of,gene,expression,in,the,NIVIDA,postsynaptic,density,of,schizophrenia,and,control,smokers,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_665_665_16_16_34_34_UNSUP	RG/HP:0100753|Schizophrenia	{16}	{34}	{Nlexal,S,",",Frank,l,"\\\\",’,I,",",Berger,R,",",Adams,CE,",",Ross,RG,",",et,al.,(,2005,),Differential,modulation,of,gene,expression,in,the,NIVIDA,postsynaptic,density,of,schizophrenia,and,control,smokers,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_667_667_11_11_23_23	GP/HP:0100753|Schizophrenia	{11}	{23}	{Beasley,CL,",",Zhang,Z,],",",Patten,I,",",Reynolds,GP,(,2002,),Selective,deﬁcits,in,prefrontal,cortical,GABAergic,neurons,in,schizophrenia,deﬁned,by,the,presence,of,calcium-binding,proteins,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_673_673_13_13_41_41	JH/HP:0100753|Schizophrenia	{13}	{41}	{Kristiansen,LV,",",Beneyto,l,"\\\\",’,I,",",Haroutunian,V,",",lVIeador-VVoodru1f,JH,(,2006,),Changes,in,Nl,"\\\\",’,IDA,receptor,subunits,and,interacting,PSD,proteins,in,dorsolateral,prefrontal,and,anterior,cingulate,cortex,indicate,abnormal,regional,expression,in,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_673_673_27_27_41_41	PSD/HP:0100753|Schizophrenia	{27}	{41}	{Kristiansen,LV,",",Beneyto,l,"\\\\",’,I,",",Haroutunian,V,",",lVIeador-VVoodru1f,JH,(,2006,),Changes,in,Nl,"\\\\",’,IDA,receptor,subunits,and,interacting,PSD,proteins,in,dorsolateral,prefrontal,and,anterior,cingulate,cortex,indicate,abnormal,regional,expression,in,schizophrenia,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_journal.pone.0035511.pdf_692_692_1_1_27_27	CS/HP:0100753|Schizophrenia	{1}	{27}	{VVeickert,CS,",",Sheedy,D,",",Rothmond,DA,",",Dedova,I,",",Fung,S,",",et,al.,(,2010,),Selection,of,reference,gene,expression,in,a,schizophrenia,brain,cohort,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_102_102_41_41_17_17	TRC/HP:0100753|Schizophrenia	{41}	{17}	{We,found,that,the,expression,of,TNFSF13,mRNA,in,the,DLPFC,was,signiﬁcantly,increased,in,patients,with,schizophrenia,in,both,the,SMRI,(,Figure,S1,",",panel,A,",",U,=,442.00,",",p,=,0.048,onetailed,),and,the,NSW,TRC,(,Figure,S1,",",panel,B,",",U,=,463.00,",",p,=,0.0125,one-tailed,),collections,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_102_102_41_41_17_17_UNSUP	TRC/HP:0100753|Schizophrenia	{41}	{17}	{We,found,that,the,expression,of,TNFSF13,mRNA,in,the,DLPFC,was,signiﬁcantly,increased,in,patients,with,schizophrenia,in,both,the,SMRI,(,Figure,S1,",",panel,A,",",U,=,442.00,",",p,=,0.048,onetailed,),and,the,NSW,TRC,(,Figure,S1,",",panel,B,",",U,=,463.00,",",p,=,0.0125,one-tailed,),collections,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_133_133_38_38_14_14	TRC/HP:0100753|Schizophrenia	{38}	{14}	{The,group-wise,expression,of,FAS,receptor,was,not,statistically,signiﬁcantly,increased,in,patients,with,schizophrenia,in,the,SMRI,collection,(,Figure,S1,",",panel,C,",",U,=,501.00,",",p,=,0.174,one-tailed,),or,the,NSW,TRC,collection,(,Figure,S1,",",panel,D,",",U,=,554.00,",",p,=,0.145,one-tailed,),",",or,within,the,combined,DLPFC,collections,(,Figure,2C,",",U,=,2105.00,",",p,=,0.08,one-tailed,",",effect,size,r,=,0.12,),.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_133_133_38_38_14_14_UNSUP	TRC/HP:0100753|Schizophrenia	{38}	{14}	{The,group-wise,expression,of,FAS,receptor,was,not,statistically,signiﬁcantly,increased,in,patients,with,schizophrenia,in,the,SMRI,collection,(,Figure,S1,",",panel,C,",",U,=,501.00,",",p,=,0.174,one-tailed,),or,the,NSW,TRC,collection,(,Figure,S1,",",panel,D,",",U,=,554.00,",",p,=,0.145,one-tailed,),",",or,within,the,combined,DLPFC,collections,(,Figure,2C,",",U,=,2105.00,",",p,=,0.08,one-tailed,",",effect,size,r,=,0.12,),.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_142_142_16_16_9_9	TRC/HP:0100753|Schizophrenia	{16}	{9}	{CFLARIW,",",expression,was,not,signiﬁcantly,changed,within,the,schizophrenia,group,in,the,SMRI,or,NSW,TRC,collections,(,Figure,S1,",",panels,E,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_142_142_16_16_9_9_UNSUP	TRC/HP:0100753|Schizophrenia	{16}	{9}	{CFLARIW,",",expression,was,not,signiﬁcantly,changed,within,the,schizophrenia,group,in,the,SMRI,or,NSW,TRC,collections,(,Figure,S1,",",panels,E,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_148_148_29_29_22_22	TRC/HP:0100753|Schizophrenia	{29}	{22}	{PCR,",",we,determined,expression,of,CFLAR1,",",",",",",",",g,and,found,it,not,to,be,differentially,expressed,in,the,schizophrenia,group,in,the,SMRI,or,NSW,TRC,collections,(,Figure,S1,",",panels,CrH,),",",nor,in,the,combined,collections,(,U,=,2407.00,",",p,=,0.323,one-tailed,",",Figure,2F,",",effect,size,r,=,0.04,),.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_148_148_29_29_22_22_UNSUP	TRC/HP:0100753|Schizophrenia	{29}	{22}	{PCR,",",we,determined,expression,of,CFLAR1,",",",",",",",",g,and,found,it,not,to,be,differentially,expressed,in,the,schizophrenia,group,in,the,SMRI,or,NSW,TRC,collections,(,Figure,S1,",",panels,CrH,),",",nor,in,the,combined,collections,(,U,=,2407.00,",",p,=,0.323,one-tailed,",",Figure,2F,",",effect,size,r,=,0.04,),.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_151_151_9_9_15_15	BID/HP:0100753|Schizophrenia	{9}	{15}	{In,the,combined,collection,",",the,decreased,expression,of,BID,in,tissue,from,patients,with,schizophrenia,was,statistically,signiﬁcant,(,Figure,2G,",",H,:,t,(,139,),=,2.656,",",p,=,0.005,one-tailed,",",effect,size,r,=,0.22,),.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_151_151_9_9_15_15_UNSUP	BID/HP:0100753|Schizophrenia	{9}	{15}	{In,the,combined,collection,",",the,decreased,expression,of,BID,in,tissue,from,patients,with,schizophrenia,was,statistically,signiﬁcant,(,Figure,2G,",",H,:,t,(,139,),=,2.656,",",p,=,0.005,one-tailed,",",effect,size,r,=,0.22,),.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_159_159_12_12_6_6	OFC/HP:0100753|Schizophrenia	{12}	{6}	{The,effect,size,between,control,and,schizophrenia,cases,for,TNFSF13,in,the,OFC,(,r,=,0.10,),suggests,that,this,negative,ﬁnding,is,not,simply,attributable,to,the,smaller,sample,size,within,the,SMRI,collection,relative,to,that,of,the,combined,collections,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_159_159_12_12_6_6_UNSUP	OFC/HP:0100753|Schizophrenia	{12}	{6}	{The,effect,size,between,control,and,schizophrenia,cases,for,TNFSF13,in,the,OFC,(,r,=,0.10,),suggests,that,this,negative,ﬁnding,is,not,simply,attributable,to,the,smaller,sample,size,within,the,SMRI,collection,relative,to,that,of,the,combined,collections,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_160_160_4_4_8_8	BID/HP:0100753|Schizophrenia	{4}	{8}	{The,effect,size,for,BID,between,controls,and,schizophrenia,cases,(,r,=,0.32,),and,bipolar,disorder,cases,(,r,=,0.34,),indicated,that,diagnosis,accounted,for,over,10,%,of,the,variance,in,gene,expression,within,either,diagnostic,group,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_160_160_4_4_8_8_UNSUP	BID/HP:0100753|Schizophrenia	{4}	{8}	{The,effect,size,for,BID,between,controls,and,schizophrenia,cases,(,r,=,0.32,),and,bipolar,disorder,cases,(,r,=,0.34,),indicated,that,diagnosis,accounted,for,over,10,%,of,the,variance,in,gene,expression,within,either,diagnostic,group,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_161_161_24_24_38_38	TRC/HP:0100753|Schizophrenia	{24}	{38}	{TNFSF13,expression,in,the,DLPFC,and,its,relationship,to,pyramidal,cell,and,interneuron,markers,We,measured,expression,of,two,dendritic,spine,mRNAs,in,the,TRC,collection,",",but,failed,to,observe,any,altered,transcript,levels,in,patients,with,schizophrenia,relative,to,controls,for,PPPlR9B,(,U,=,609.00,",",p,=,0.529,),or,DLG4,(,t,(,71,),=,-1.139,",",p,=,0.258,),.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_161_161_24_24_38_38_UNSUP	TRC/HP:0100753|Schizophrenia	{24}	{38}	{TNFSF13,expression,in,the,DLPFC,and,its,relationship,to,pyramidal,cell,and,interneuron,markers,We,measured,expression,of,two,dendritic,spine,mRNAs,in,the,TRC,collection,",",but,failed,to,observe,any,altered,transcript,levels,in,patients,with,schizophrenia,relative,to,controls,for,PPPlR9B,(,U,=,609.00,",",p,=,0.529,),or,DLG4,(,t,(,71,),=,-1.139,",",p,=,0.258,),.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_189_189_19_19_16_16	TRC/HP:0100753|Schizophrenia	{19}	{16}	{expression,levels,of,parvalbumin,and,somatostatin,have,previously,been,reported,to,be,reduced,in,patients,with,schizophrenia,in,the,TRC,collection,[,41,],.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_189_189_19_19_16_16_UNSUP	TRC/HP:0100753|Schizophrenia	{19}	{16}	{expression,levels,of,parvalbumin,and,somatostatin,have,previously,been,reported,to,be,reduced,in,patients,with,schizophrenia,in,the,TRC,collection,[,41,],.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_16_16_8_8_17_17	BID/HP:0100753|Schizophrenia	{8}	{17}	{Decreases,in,BH3,interacting,domain,death,agonist,(,BID,),mRNA,transcript,levels,were,found,in,the,schizophrenia,and,bipolar,disorder,groups,affecting,both,the,DLPFC,and,the,OFC,.}
journal.pone.0035511.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0035511.pdf_16_16_8_8_17_17_UNSUP	BID/HP:0100753|Schizophrenia	{8}	{17}	{Decreases,in,BH3,interacting,domain,death,agonist,(,BID,),mRNA,transcript,levels,were,found,in,the,schizophrenia,and,bipolar,disorder,groups,affecting,both,the,DLPFC,and,the,OFC,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0095190.pdf_369_369_1_1_36_37_UNSUP	SC/HP:0012191|B-cell lymphoma	{1}	{36,37}	{Yeo,SC,",",Chuah,KL,",",Lee,HY,",",Liew,A.,(,2013,),An,unusual,case,ol,glomerulonephritis,in,a,patient,with,non,~,Hodgkin,mucosal,associated,lymphoic,tissue,(,l,"\\\\",’,IALT,),B-cell,lymphoma,.}
journal.pone.0095190.pdf	RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0095190.pdf_369_369_4_4_36_37	KL/HP:0012191|B-cell lymphoma	{4}	{36,37}	{Yeo,SC,",",Chuah,KL,",",Lee,HY,",",Liew,A.,(,2013,),An,unusual,case,ol,glomerulonephritis,in,a,patient,with,non,~,Hodgkin,mucosal,associated,lymphoic,tissue,(,l,"\\\\",’,IALT,),B-cell,lymphoma,.}
