doc_id	relation_id	relation_name	gene_words	hpoterm_words	words	expectation
SCPDFS_37217.pdf	RELATION_GENEHPOTERM_SCPDFS_37217.pdf_59_59_0_0_3_5	B7/HP:0011947|Respiratory tract infection	{0}	{3,4,5}	{B7,cause,upper,respiratory,tract,infections,",",whereas,HAdV,.}	0.744
SCPDFS_28945.pdf	RELATION_GENEHPOTERM_SCPDFS_28945.pdf_26_26_30_30_11_14	p53/HP:0005266|Intestinal polyp	{30}	{11,14}	{FAP,is,characterized,by,the,appearance,of,as,many,as,2000,polyps,in,the,intestine,that,later,",",most,likely,by,activation,of,additional,oncogenes,(,e.g.,",",H-Ras,or,p53,),progress,to,colon,carcinomas,.}	0.532
journal.pmed.0040103.pdf	RELATION_GENEHPOTERM_journal.pmed.0040103.pdf_45_45_19_19_24_25	VDR/HP:0012125|Prostate cancer	{19}	{24,25}	{Moreover,",",vitamin,D,status,",",measured,by,25,(,OH,),D,in,plasma,",",interacts,with,the,VDR,Fokl,polymorphism,and,modiﬁes,prostate,cancer,risk,.}	0.58
SCPDFS_46146.pdf	RELATION_GENEHPOTERM_SCPDFS_46146.pdf_50_50_36_36_42_43	GDF8/HP:0003560|Muscular dystrophy	{36}	{42,43}	{The,suggestion,that,a,poly-miRTS,can,lead,to,disease,was,strengthened,by,a,study,from,Clop,et,al.,[,22,],that,provided,rigorous,in,vivo,evidence,that,a,miRNA,target,site,mutation,in,myostatin,(,GDF8,or,MSTN,),contributes,to,muscular,dystrophy,in,sheep,.}	0.422
journal.pone.0026868.pdf	RELATION_GENEHPOTERM_journal.pone.0026868.pdf_7_7_5_5_20_21	BPA/HP:0000855|Insulin resistance	{5}	{20,21}	{Objective,:,Bisphenol,A,(,BPA,),is,found,in,plastics,and,other,consumer,products,;,exposure,may,lead,to,insulin,resistance,and,development,of,type,—,2,diabetes,mellitus,(,T2DM,),through,over,—,activation,of,pancreatic,[,3,—,ce,|,|,s.,Previous,studies,using,data,from,the,National,Health,and,Nutrition,Examination,Survey,(,NHANES,),showed,an,inconsistent,association,between,prevalence,of,self-reported,T2DM,and,urinary,BPA,.}	0.644
journal.pone.0059436.pdf	RELATION_GENEHPOTERM_journal.pone.0059436.pdf_289_289_25_25_28_29	DNAH5/HP:0012265|Ciliary dyskinesia	{25}	{28,29}	{Olbrich,H,",",Haffner,K,",",Kispert,A,",",Volkel,A,",",Volz,A,",",et,al.,(,2002,),1,"\\\\",’,Iutations,in,DNAH5,cause,primary,ciliary,dyskinesia,and,randomization,of,1eft,—,right,asymmetry,.}	0.674
journal.pone.0098194.pdf	RELATION_GENEHPOTERM_journal.pone.0098194.pdf_130_130_0_0_26_26	CXCR4/HP:0002664|Neoplasm	{0}	{26}	{CXCR4,receptor,belongs,to,the,family,of,G,protein,and,it,is,constitutively,expressed,on,normal,and,pathological,B,cells,derived,from,patients,with,various,B-cell,neoplasms,[,4,",",l2,",",l3,],.}	0.588
journal.pone.0028780.pdf	RELATION_GENEHPOTERM_journal.pone.0028780.pdf_24_24_32_32_26_26	C-1/HP:0002669|Osteosarcoma	{32}	{26}	{Citation,:,Ma,D,",",Tremblay,P,",",Mahngar,K,",",Collins,J,",",Hudlicky,T,",",et,al.,(,2011,),Selective,Cytotoxicity,against,Human,Osteosarcoma,Cells,by,a,Novel,Synthetic,C-1,Analogue,of,7,.}	0.554
journal.pone.0015068.pdf	RELATION_GENEHPOTERM_journal.pone.0015068.pdf_909_909_2_2_13_13	C21orf7/HP:0002665|Lymphoma	{2}	{13}	{C,),C21orf7,is,transciptionally,active,in,immunological,tissues,",",especially,in,several,lymphomas,.}	0.664
journal.pone.0027271.pdf	RELATION_GENEHPOTERM_journal.pone.0027271.pdf_658_658_25_25_36_36	AKT/HP:0002665|Lymphoma	{25}	{36}	{Yamanaka,Y,",",Tagawa,H,",",Takahashi,N,",",VVatanabe,A,",",Guo,YNI,",",et,al.,(,2009,),Aberrant,overexpression,of,microRNAs,activate,AKT,signaling,via,downregulation,oftumor,suppressors,in,natural,killer,~,cell,lymphoma,/,leukemia,.}	0.7
journal.pone.0014695.pdf	RELATION_GENEHPOTERM_journal.pone.0014695.pdf_619_619_7_7_14_15	BAG5/HP:0100315|Lewy bodies	{7}	{14,15}	{CHIP,immunoreactivity,co-localized,with,both,oc-syn,and,BAG5,within,oi-syn-positive,intracytoplasmic,inclusions,suggestive,of,Lewy,bodies,in,the,substantia,nigra,of,both,patients,(,Fig,.}	0.782
journal.pone.0010852.pdf	RELATION_GENEHPOTERM_journal.pone.0010852.pdf_352_352_16_16_10_11	GRP78/HP:0000118|Phenotypic abnormality	{16}	{10,11}	{While,both,heterozygous,Grp78,and,Grp94,mice,show,no,obvious,abnormal,phenotype,",",cells,with,partial,GRP78,knockdown,upregulate,GRP94,and,PDI,;,however,no,such,compensation,is,observed,for,partial,GRP94,deﬁciency,.}	0.406
SCPDFS_20472.pdf	RELATION_GENEHPOTERM_SCPDFS_20472.pdf_232_232_53_53_65_66	HSD3B/HP:0008221|Adrenal hyperplasia	{53}	{65,66}	{Missense,L6F,HSD3B,deﬁciency,A10E,HSD3B,deﬁciency,A10V,HSD3B,deﬁciency,G1,SD,HSD3B,deﬁciency,A82T,Pseudohermaphroditism,A82P,HSD3B,deﬁciency,N100S,Pseudohermaphroditism,L108W,Pseudohermaphroditism,G129R,Adrenal,hyperplasia,E142I,(,Adrenal,hyperplasia,P155L,HSD3B,deﬁciency,L173R,Pseudohermaphroditism,P186L,Pseudohermaphroditism,L205P,Adrenal,hyperplasia,S213T,Idiopathic,hypospadias,S2136,Premature,pubarche,P222Q,HSD3B,deﬁciency,P222H,HSD3B,deﬁciency,P222T,HSD3B,deﬁciency,L236S,HSD3B,deﬁciency,A245P,Adrenal,hyperplasia,Y253N,Adrenal,hyperplasia,Y254D,Adrenal,hyperplasia,T259R,Adrenal,hyperplasia,T259M,HSD3B,deﬁciency,S284R,Idiopathic,hypospadias,G294V,HSD3B,deﬁciency,P341,L,HSD3B,deﬁciency,X373C,HSD3B,deﬁciency,Nonsense,E135X,Adrenal,hyperplasia,W171X,Adrenal,hyperplasia,R249X,Adrenal,hyperplasia,Y308X,Adrenal,hyperplasia,R335X,HSD3B,deﬁciency,W355X,HSD3B,deﬁciency,Deletions,687del27,HSD3B,deﬁciency}	0.512
journal.pone.0018324.pdf	RELATION_GENEHPOTERM_journal.pone.0018324.pdf_149_149_6_6_20_23	PDK1/HP:0004324|Increased body weight	{6}	{20,21,23}	{These,data,suggested,that,loss,of,PDK1,in,AGRP,neurons,resulted,in,reductions,in,food,intake,",",body,length,and,body,weight,and,increased,leptin,sensitivity,.}	0.444
SCPDFS_24711.pdf	RELATION_GENEHPOTERM_SCPDFS_24711.pdf_30_30_0_0_15_15	FOXD4a/HP:0001909|Leukemia	{0}	{15}	{FOXD4a,and,FOXD4b,",",two,new,winged,helix,transcription,factors,",",are,expressed,in,human,leukemia,cell,lines,(,294,),131}	0.626
journal.pone.0018867.pdf	RELATION_GENEHPOTERM_journal.pone.0018867.pdf_351_351_26_26_32_37	SDHB/HP:0002864|Paraganglioma of head and neck	{26}	{32,35,37}	{Added,to,that,",",germline,mutations,in,the,mitochondrial,succinate,dehydrogenase,(,complex,II,of,the,oxidative,phosphorylation,chain,),subunits,SDHD,",",SDHC,",",and,SDHB,are,a,frequent,cause,of,paragangliomas,of,the,head,and,neck,and,of,phaeochromocytomas,[,25,],.}	0.768
journal.pone.0003581.pdf	RELATION_GENEHPOTERM_journal.pone.0003581.pdf_49_49_5_5_19_21	BHD/HP:0005562|Multiple renal cysts	{5}	{19,20,21}	{Germ-line,mutations,of,the,counterpart,BHD,have,also,been,identiﬁed,in,dogs,and,rats,having,renal,cell,carcinomas,and,renal,multiple,cysts,[,1,l,",12,13",],.}	0.654
journal.pone.0016820.pdf	RELATION_GENEHPOTERM_journal.pone.0016820.pdf_175_175_66_66_79_80	CD4/HP:0007305|CNS demyelination	{66}	{79,80}	{Role,of,natural,and,HSV,—,|,L,—,2,—,induced,T,cells,in,CNS,demyelination,As,the,above,results,suggested,that,not,only,are,both,CD4,+,and,CD8,+,T,cells,are,involved,in,CNS,demyelination,but,that,CD8,+,T,cells,play,a,more,prominent,role,(,Figures,2,",",3,),",",we,extended,the,studies,to,differentiate,between,responses,of,CD4,+,or,CD8,+,naive,T,cells,verses,effectors,T,cells,in,CNS,demyelination,.}	0.408
journal.pone.0047522.pdf	RELATION_GENEHPOTERM_journal.pone.0047522.pdf_322_322_4_4_32_33	TLR3/HP:0002354|Memory impairment	{4}	{32,33}	{In,fear-learning,paradigins,",",TLR3,_,/,_,mice,show,no,impairment,in,memory,acquisition,",",but,show,enhanced,hippocampal,and,impaired,amygdala,component,",",while,TLR4,_,/,_,mice,show,impaired,memory,acquisition,",",impaired,hippocampal,and,intact,amygdala,components,.}	0.458
SCPDFS_20921.pdf	RELATION_GENEHPOTERM_SCPDFS_20921.pdf_244_244_9_9_0_2	p52/HP:0004295|Abnormality of the gastric mucosa	{9}	{0,1,2}	{Gastric,mucosa,abnormalities,and,tumorigenesis,in,mice,lacking,the,p52,trefoil,protein,.}	0.524
SCPDFS_2931.pdf	RELATION_GENEHPOTERM_SCPDFS_2931.pdf_694_694_5_5_14_15	Dicer/HP:0000478|Abnormality of the eye	{5}	{14,15}	{Later,",",however,",",the,Dicer,MO,mediated,loss,of,Dicer,protein,resulted,in,abnormal,eye,and,cartilage,development,.}	0.572
journal.pone.0046117.pdf	RELATION_GENEHPOTERM_journal.pone.0046117.pdf_317_317_2_2_11_11	BMP7/HP:0002861|Melanoma	{2}	{11}	{Furthermore,",",BMP7,expression,correlated,with,tumor,progression,",",as,aggressive,melanomas,expressed,abundant,BMP7,mRNA,",",but,primary,melanomas,did,not,[,23,],.}	0.434
journal.pone.0072344.pdf	RELATION_GENEHPOTERM_journal.pone.0072344.pdf_71_71_15_15_23_23	IL-18/HP:0000093|Proteinuria	{15}	{23}	{This,observation,indicated,that,the,inﬂammasome,activation,characterized,by,the,caspase-1,activation,",",IL-1B,and,IL-18,production,were,correlated,with,the,severity,of,proteinuria,.}	0.632
journal.pone.0010628.pdf	RELATION_GENEHPOTERM_journal.pone.0010628.pdf_448_448_3_3_8_8	CB1/HP:0002045|Hypothermia	{3}	{8}	{Activation,of,brain,CB1,receptors,causes,a,characteristic,hypothermia,(,temperature,<,35,°,C,),(,Fig,.}	0.592
SCPDFS_20472.pdf	RELATION_GENEHPOTERM_SCPDFS_20472.pdf_232_232_47_47_91_92	HSD3B/HP:0008221|Adrenal hyperplasia	{47}	{91,92}	{Missense,L6F,HSD3B,deﬁciency,A10E,HSD3B,deﬁciency,A10V,HSD3B,deﬁciency,G1,SD,HSD3B,deﬁciency,A82T,Pseudohermaphroditism,A82P,HSD3B,deﬁciency,N100S,Pseudohermaphroditism,L108W,Pseudohermaphroditism,G129R,Adrenal,hyperplasia,E142I,(,Adrenal,hyperplasia,P155L,HSD3B,deﬁciency,L173R,Pseudohermaphroditism,P186L,Pseudohermaphroditism,L205P,Adrenal,hyperplasia,S213T,Idiopathic,hypospadias,S2136,Premature,pubarche,P222Q,HSD3B,deﬁciency,P222H,HSD3B,deﬁciency,P222T,HSD3B,deﬁciency,L236S,HSD3B,deﬁciency,A245P,Adrenal,hyperplasia,Y253N,Adrenal,hyperplasia,Y254D,Adrenal,hyperplasia,T259R,Adrenal,hyperplasia,T259M,HSD3B,deﬁciency,S284R,Idiopathic,hypospadias,G294V,HSD3B,deﬁciency,P341,L,HSD3B,deﬁciency,X373C,HSD3B,deﬁciency,Nonsense,E135X,Adrenal,hyperplasia,W171X,Adrenal,hyperplasia,R249X,Adrenal,hyperplasia,Y308X,Adrenal,hyperplasia,R335X,HSD3B,deﬁciency,W355X,HSD3B,deﬁciency,Deletions,687del27,HSD3B,deﬁciency}	0.5
journal.pone.0033823.pdf	RELATION_GENEHPOTERM_journal.pone.0033823.pdf_122_122_12_12_2_3	MIA/HP:0012125|Prostate cancer	{12}	{2,3}	{C,DU145,prostate,cancer,cells,",",HCT116,colon,cancer,cells,",",and,MIA,PaCa2,pancreatic,cancer,cells,(,ATCC,),cultured,in,RPM,|,.}	0.704
journal.pone.0072080.pdf	RELATION_GENEHPOTERM_journal.pone.0072080.pdf_531_531_39_39_43_44	IP-9/HP:0000819|Diabetes mellitus	{39}	{43,44}	{Thrailkill,KlVl,",",l,"\\\\",’,Ioreau,CS,",",Cockrell,GE,",",],o,CH,",",Bunn,RC,",",et,al.,(,2010,),Disease,and,gender,—,specific,dysregulation,of,NGAL,and,l,"\\\\",’,Il,"\\\\",’,IP-9,in,type,1,diabetes,mellitus,.}	0.508
journal.pone.0087942.pdf	RELATION_GENEHPOTERM_journal.pone.0087942.pdf_464_464_19_19_21_22	NR2E3/HP:0007973|Retinal dysplasia	{19}	{21,22}	{Haider,NB,",",NaggertJK,",",Nishina,PIVI,(,2001,),Excess,cone,cell,proliferation,due,to,lack,ofa,functional,NR2E3,causes,retinal,dysplasia,and,degeneration,in,rd7/rd7,mice,.}	0.514
journal.pone.0047434.pdf	RELATION_GENEHPOTERM_journal.pone.0047434.pdf_498_498_13_13_9_9	CD107a/HP:0100242|Sarcoma	{13}	{9}	{D.,MNCs,from,all,immune,compartments,were,incubated,with,sarcoma,cells,to,detect,CD107a,expression,by,intracellular,flow,cytometric,staining,.}	0.648
journal.pone.0039207.pdf	RELATION_GENEHPOTERM_journal.pone.0039207.pdf_397_397_28_28_35_37	E1/HP:0003419|Low back pain	{28}	{35,36,37}	{Ahern,DK,",",Follick,1,"\\\\",’,I,],",",Council,],R,",",Laser-VVolston,N,",",Litchman,H,(,1988,),Comparison,of,1uml,),ar,paravertebral,E1,"\\\\",’,IG,patterns,in,chronic,low,back,pain,patients,and,non-patient,controls,.}	0.464
journal.pone.0016722.pdf	RELATION_GENEHPOTERM_journal.pone.0016722.pdf_710_710_32_32_43_43	PEDF/HP:0002861|Melanoma	{32}	{43}	{Yang,H,",",Xu,Z,",",Iuvone,PM,",",Grossniklaus,HE,(,2006,),Angiostatin,decreases,cell,migration,and,vascular,endothelium,growth,factor,(,VEGF,),to,pigment,epithelium,derived,factor,(,PEDF,),RNA,ratio,in,vitro,and,in,a,murine,ocular,melanoma,model,.}	0.754
journal.pone.0031729.pdf	RELATION_GENEHPOTERM_journal.pone.0031729.pdf_53_53_27_27_38_38	NIS/HP:0002861|Melanoma	{27}	{38}	{Following,the,demonstration,of,mRNA,expression,of,NIS,by,quantitative,real-time,PCR,in,melanoma,and,epithelial,carcinoma,cells,",",we,next,sought,to,examine,the,expression,of,NIS,at,the,protein,level,in,these,cells,",",using,the,melanoma,cell,M14,",",hepatocarcinoma,cell,HepG2,",",and,gastric,carcinoma,cell,MKN7,as,representatives,which,displayed,the,most,robust,expression,of,NIS,(,Table,1,),.}	0.476
gb-2011-12-9-r85.pdf	RELATION_GENEHPOTERM_gb-2011-12-9-r85.pdf_295_295_55_55_60_61	BAG3/HP:0001644|Dilated cardiomyopathy	{55}	{60,61}	{Norton,N,",",Li,D,",",Rieder,MJ,",",Siegfried,JD,",",Rampersaud,E,",",Zuchner,S,",",Mangos,S,",",Gonzalez-Quintana,J,",",Wang,L,",",McGee,S,",",Reiser,J,",",Martin,E,",",Nickerson,DA,",",Hershberger,RE,:,Genome-wide,Studies,of,Copy,Number,Variation,and,Exome,Sequencing,Identify,Rare,Variants,in,BAG3,as,a,Cause,of,Dilated,Cardiomyopathy,.}	0.514
journal.pone.0055034.pdf	RELATION_GENEHPOTERM_journal.pone.0055034.pdf_101_101_1_1_5_5	FHL2/HP:0002669|Osteosarcoma	{1}	{5}	{Basal,FHL2,expression,in,human,osteosarcoma,cells,and,in,tissue,microarrays,(,TMA,),of,human,osteosarcomas,.}	0.726
journal.pone.0042065.pdf	RELATION_GENEHPOTERM_journal.pone.0042065.pdf_48_48_15_15_17_17	COPD/HP:0002099|Asthma	{15}	{17}	{Exclusion,criteria,were,expected,nonsurvivability,of,injuries,",",history,of,signiﬁcant,lung,disease,(,e.g.,COPD,",",asthma,),immunocompromised,state,(,e.g.,pharmacologic,",",HIV,infection,),",",or,pregnancy,.}	0.68
journal.pone.0026504.pdf	RELATION_GENEHPOTERM_journal.pone.0026504.pdf_73_73_23_23_17_17	VDR/HP:0002749|Osteomalacia	{23}	{17}	{Both,humans,and,mouse,models,that,lack,functional,VDR,display,severe,hypocalcemia,",",hypophosphatemia,",",rickets,and,osteomalacia,highlighting,a,physiological,signiﬁcance,of,VDR,in,maintaining,skeletal,integrity,[,"8,9",",",lO,],.}	0.664
SCPDFS_19092.pdf	RELATION_GENEHPOTERM_SCPDFS_19092.pdf_47_47_21_21_52_52	NPDC1/HP:0003006|Neuroblastoma	{21}	{52}	{We,have,selected,15,annotated,genes,to,test,their,involvement,in,neurite,outgrowth,and,demonstrated,that,8,genes,(,MAPRE3,",",NPDC1,",",SMAD5,",",USP10,",",SPRY4,",",GTF2F2,",",SKA3,and,RAPGEF6,),positively,regulated,",",and,2,genes,(,RHOA,and,SMAP1,),negatively,regulated,neurite,outgrowth,in,human,neuroblastoma,cells,(,Tong,et,al.,",",2013,),.}	0.432
journal.pone.0005408.pdf	RELATION_GENEHPOTERM_journal.pone.0005408.pdf_45_45_24_24_30_32	CO/HP:0001636|Tetralogy of Fallot	{24}	{30,32}	{A,similar,case,—,control,study,in,Texas,examined,exposures,during,weeks,3,—,8,of,gestation,and,reported,positive,associations,between,:,ambient,CO,and,multiple,conotruncal,defects,and,Tetralogy,of,Fallot,",",PM,and,isolated,atrial,septal,defects,",",and,S02,and,isolated,ventricular,septal,defects,[,23,],.}	0.584
journal.pone.0089482.pdf	RELATION_GENEHPOTERM_journal.pone.0089482.pdf_706_706_39_39_55_55	IKZF1/HP:0001909|Leukemia	{39}	{55}	{Harvey,RC,",","l\\\\/Iullighan",CG,",",Chen,IIVI,",","\\\\",/,Vharton,VV,",",l,"\\\\",’,Iikhail,FRI,",",et,al.,(,2010,),Rearrangement,of,CRLF2,is,associated,with,mutation,of,],AK,kinases,",",alternation,if,IKZF1,",",Hispanic,/,Latino,ethnicity,",",and,a,poor,outcome,in,pediatric,B-progenitor,acute,lymphoblastic,leukemia,.}	0.476
journal.pone.0063119.pdf	RELATION_GENEHPOTERM_journal.pone.0063119.pdf_668_668_24_24_29_30	p44/HP:0012125|Prostate cancer	{24}	{29,30}	{"\\\\",1elamedJ,",",Chiril,),oga,L,",",VVeiJ,",",et,al.,(,2008,),Distinct,nuclear,and,cytoplasmic,functions,of,androgen,receptor,cofactor,p44,and,association,with,androgen-independent,prostate,cancer,.}	0.478
journal.pone.0049475.pdf	RELATION_GENEHPOTERM_journal.pone.0049475.pdf_96_96_4_4_9_11	P1/HP:0001256|Intellectual disability, mild	{4}	{9,10,11}	{One,ASD,patient,in,P1,met,the,criteria,of,mild,intellectual,disability,(,verbal,IQ,:,69,",",non-verbal,IQ,:,65,",",and,total,IQ,:,67,),",",and,5,males,and,2,females,of,P2,met,the,criteria,of,moderate,to,profound,intellectual,disability,.}	0.686
journal.pone.0057114.pdf	RELATION_GENEHPOTERM_journal.pone.0057114.pdf_431_431_37_37_31_31	CD80/HP:0002861|Melanoma	{37}	{31}	{Poschke,I,",",1,"\\\\",’,Iougiakakos,D,",",Hansson,J,",",l,"\\\\",’,Iasucci,GV,",",Kiessling,R,(,2010,),Immature,immunosuppressive,CD14-1-HLA-DR,-,/,low,cells,in,melanoma,patients,are,Stat3hi,and,overexpress,CD80,",",CD83,",",and,DC-sign,.}	0.496
journal.pone.0081913.pdf	RELATION_GENEHPOTERM_journal.pone.0081913.pdf_42_42_9_9_28_28	VH/HP:0002090|Pneumonia	{9}	{28}	{The,VH3,family,comprises,22,of,44,functional,human,VH,genes,[,10,],and,encodes,most,antibodies,to,capsular,polysaccharides,of,common,HIV1associated,pathogens,(,e.g.,Streptococcus,pneumoniae,",",Haemop/zilus,iryluenzae,",",Cgzptocoooux,neoformans,",",and,Salmonella,spp,.,)}	0.55
journal.pone.0009259.pdf	RELATION_GENEHPOTERM_journal.pone.0009259.pdf_485_485_53_53_28_29	TIPIN/HP:0002360|Sleep disturbance	{53}	{28,29}	{Analysis,of,single,SNPs,in,males,(,n,:687,),yielded,suggestive,evidence,for,association,(,P,<,0.05,),between,depression,and,depression,accompanied,by,signs,of,disturbed,sleep,with,14,SNPs,from,six,genes,:,ARNTL,",",aryl,hydrocarbon,receptor,nuclear,translocatorlike,2,(,ARNTL2,),",",RORA,",",NPAS2,",",TIPIN,and,period,homolog,1,(,Drosophila,),(,PERI,),(,Table,2,;,full,data,available,in,Table,S2,),.}	0.418
SCPDFS_20298.pdf	RELATION_GENEHPOTERM_SCPDFS_20298.pdf_11_11_19_19_34_35	FADD/HP:0000147|Polycystic ovaries	{19}	{34,35}	{The,present,study,investigated,the,expression,of,the,apoptosis,—,related,genes,fas,—,associated,via,death,domain,(,FADD,),and,Bcl,—,2,in,the,endometrium,during,the,window,of,implantation,in,polycystic,ovary,syndrome,(,PCOS,),patients,.}	0.466
journal.pone.0004030.pdf	RELATION_GENEHPOTERM_journal.pone.0004030.pdf_42_42_11_11_25_27	IL-6/HP:0005202|Helicobacter pylori infection	{11}	{25,26,27}	{Hepcidin,production,is,driven,by,proinﬂammatory,cytokines,",",particularly,interleukin-6,(,IL-6,),U,+,It,has,been,proposed,that,the,refractory,IDA,associated,with,Helicobacter,pylori,infection,may,be,mediated,by,inﬂammation-driven,hepcidin,production,[,8,],.}	0.476
journal.pone.0027298.pdf	RELATION_GENEHPOTERM_journal.pone.0027298.pdf_785_785_36_36_48_48	HDAC/HP:0003006|Neuroblastoma	{36}	{48}	{Rocchi,P,",",Tonelli,R,",",Camerin,C,",",Purgato,S,",",Fronza,R,",",et,al.,(,2005,),p21,"\\\\",Vaf1,/,Cipl,is,a,common,target,induced,by,short,~,cl1ain,fatty,acid,HDAC,inhibitors,(,va_lproic,acid,",",tributyrin,and,sodium,butyrate,),in,neuroblastoma,cells,.}	0.628
journal.pone.0008507.pdf	RELATION_GENEHPOTERM_journal.pone.0008507.pdf_607_607_20_20_27_28	CD97/HP:0002890|Thyroid carcinoma	{20}	{27,28}	{Aust,G,",",Eichler,VV,",",Laue,S,",",Lehmann,I,",",Heldin,N-E,",",et,al.,(,1997,),CD97,:,A,dedifferentiation,marker,in,human,thyroid,carcinomas,.}	0.61
journal.pone.0081050.pdf	RELATION_GENEHPOTERM_journal.pone.0081050.pdf_372_372_30_30_34_35	CD133/HP:0006725|Pancreatic adenocarcinoma	{30}	{34,35}	{Kim,MP,",",Fleming,JB,",",Wang,H,",",Abbruzzese,JL,",",Choi,W,et,al.,(,2011,),ALDH,activity,selectively,defines,an,enhanced,tumor-initiating,cell,population,relative,to,CD133,expression,in,human,pancreatic,adenocarcinoma,.}	0.538
journal.pone.0024650.pdf	RELATION_GENEHPOTERM_journal.pone.0024650.pdf_16_16_23_23_11_11	AMPK/HP:0004326|Cachexia	{23}	{11}	{In,summary,",",the,%,MPS,reduction,during,the,initiation,of,cachexia,is,associated,with,IGF,—,1/mTOR,signaling,repression,",",while,muscle,AMPK,activation,and,activation,of,ATP,independent,protein,degradation,occur,later,in,the,progression,of,cachexia,.}	0.574
journal.pone.0023389.pdf	RELATION_GENEHPOTERM_journal.pone.0023389.pdf_440_440_0_0_5_8	USP44/HP:0006727|T-cell acute lymphoblastic leukemias	{0}	{5,6,7,8}	{USP44,is,frequently,overexpressed,in,T-cell,acute,lymphoblastic,leukemia,(,ALL,),To,determine,its,association,with,human,cancers,",",we,examined,publicly,available,microarray,studies,for,dysregulation,of,USP44}	0.524
journal.pone.0043646.pdf	RELATION_GENEHPOTERM_journal.pone.0043646.pdf_629_629_26_26_20_21	p27/HP:0002890|Thyroid carcinoma	{26}	{20,21}	{Liu,VV,",",Asa,SL,",",Fantus,IG,",",VVa1ﬁsh,PG,",",Ezzat,S,(,2002,),Vitamin,D,arrests,thyroid,carcinoma,cell,growth,and,induces,p27,dephosphorylation,and,accumulation,through,PTEN/akt-dependent,and-independent,pathways,.}	0.686
journal.pone.0030256.pdf	RELATION_GENEHPOTERM_journal.pone.0030256.pdf_387_387_29_29_42_43	adiponectin/HP:0000855|Insulin resistance	{29}	{42,43}	{Notably,",",compared,with,lean,animals,",",the,excess,of,visceral,adipose,tissue,and,hypertrophic,adipocytes,in,obese,animals,led,to,an,increased,release,of,adipokines,",",except,for,adiponectin,",",into,the,circulation,that,may,be,responsible,for,metabolic,dysfunction,and,insulin,resistance,in,peripheral,organs,",",including,liver,and,skeletal,muscle,[,"45,46,47",],.}	0.72
SCPDFS_33199.pdf	RELATION_GENEHPOTERM_SCPDFS_33199.pdf_375_375_36_36_1_1	C4/HP:0002090|Pneumonia	{36}	{1}	{Diplococcus,pneumoniae,[,L1,",",L2,],",",Mycoplasma,[,D34,",",S58,],",",Neisseria,animalis,[,D18,",",N18,",",P5,],",",Neisseria,mucosa,[,C4,",",P5,],",",Neisseria,subflava,[,C4,],and,Srreptomyces,avermitilis,[,Ml,],.}	0.556
journal.pone.0011939.pdf	RELATION_GENEHPOTERM_journal.pone.0011939.pdf_53_53_18_18_34_35	S100A7/HP:0002745|Oral leukoplakia	{18}	{34,35}	{Results,lmmunohistochemical,analysis,of,S1OOA7,expression,in,oral,Ieukoplakia,lesions,and,cancers,To,determine,the,clinical,signiﬁcance,of,S100A7,protein,in,head-and-neck,tumorigenesis,",",its,expression,was,analyzed,in,clinical,specimens,from,HNSCC,",",oral,leukoplakia,lesions,with,squamous,cell,hyperplasia,or,dysplasia,",",and,histologically,normal,tissues,",",using,a,speciﬁc,monoclonal,antibody,by,immunohistochemistry,.}	0.62
journal.pntd.0002406.pdf	RELATION_GENEHPOTERM_journal.pntd.0002406.pdf_366_366_6_6_14_16	HF/HP:0005521|Disseminated intravascular coagulation	{6}	{14,15,16}	{In,contrast,to,South,American,arenaviral,HF,caused,by,junin,and,Machupo,viruses,",",disseminated,intravascular,coagulation,(,DIC,),is,rarely,seen,in,LF,patients,.}	0.502
SCPDFS_21810.pdf	RELATION_GENEHPOTERM_SCPDFS_21810.pdf_93_93_23_23_6_7	B12/HP:0012120|Methylmalonic aciduria	{23}	{6,7}	{Defect,in,the,MMACHC,gene,causes,methylmalonic,aciduria,and,homocystinuria,",",cblC,type,",",which,is,the,most,common,inborn,error,of,vitamin,B12,(,cobalamin,),metabolism,(,Lerner,.}	0.712
SCPDFS_20949.pdf	RELATION_GENEHPOTERM_SCPDFS_20949.pdf_170_170_15_15_32_32	CTNNA2/HP:0010522|Dyslexia	{15}	{32}	{So,we,suppose,that,mutations,or,variations,of,other,genes,in,this,band,such,as,CTNNA2,",",which,is,highly,expressed,in,the,human,brain,",",may,represent,functional,candidate,genes,for,dyslexia,and,the,deletion,which,encompasses,the,whole,CTNNA2,gene,could,explain,the,difﬁculties,of,sentence,organization,",",understanding,",",and,ability,in,reading/writing,present,in,our,case,.}	0.52
journal.pone.0012538.pdf	RELATION_GENEHPOTERM_journal.pone.0012538.pdf_371_371_31_31_37_38	D1/HP:0002511|Alzheimer disease	{31}	{37,38}	{Lukiw,V,"\\\\",:,],",",Cui,JG,",",1,"\\\\",Iarchesel1i,VL,",",Bodker,IVI,",",Botkjaer,A,",",et,al.,(,2005,),A,role,for,docosahexaenoic,acid-derived,neuroprotectin,D1,in,neural,cell,survival,and,Alzheimer,disease,.}	0.762
